filename,age,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,rmse
sample-008273,thirties,3228.901095,3235.148583,6526.676395,-465.04028,110.93644,0.68736446,25.838856,-16.53051,-1.5726249,-3.4501715,-8.265624,-4.749885,-14.972674,-9.86732,-6.3225636,-9.670112,-13.84023,-8.076893,-3.185354,-7.511798,-5.4043393,-6.8461013,-11.6575985,0.44851306,0.41213605,0.38724256,0.3767135,0.3739704,0.41137776,0.4704299,0.52594006,0.58751756,0.56859094,0.5547855,0.5051976,17.71031683,11.4560699,13.6673214,14.74332899,16.66269203,17.4623386,55.38735393,-0.000231532,0.001725923,0.060372333,0.020328075,0.010015943,-0.020004278,0.022713931
sample-008274,twenties,2683.849353,2291.899695,4602.295354,-398.3293,113.16156,-14.540734,4.5558014,-11.86573,-0.43995005,-20.634573,-10.348535,1.0961462,-10.090809,2.7966092,-6.0380645,-13.757057,-10.313998,-8.305107,-10.488194,-8.607871,-3.4407089,-8.580758,-10.077497,0.4140769,0.39096606,0.329577,0.29585454,0.31698632,0.35389337,0.38195816,0.377524,0.39429948,0.3846842,0.36963776,0.38352606,14.16116045,14.4314637,15.6930533,18.41990019,19.95441217,26.49944586,53.22853279,-0.017817074,0.008564366,-0.020832026,0.048683747,-0.007870328,-0.006180275,0.044836022
sample-008280,teens,1928.725007,1970.261993,3669.701987,-417.6414,119.70037,8.826895,30.206898,10.004816,-28.570704,-10.912005,-11.643769,-15.395864,-0.8917263,-7.602553,-8.121994,-3.5986571,-10.232231,1.859559,2.983126,-13.254121,-0.16525093,5.353954,-12.553637,0.37007725,0.4041645,0.48485672,0.48321682,0.42482638,0.4278805,0.36363083,0.3366957,0.35108852,0.40133387,0.41654623,0.36628422,16.57389068,11.66011043,15.64832902,18.32749535,18.11288579,20.34354906,51.75374047,-0.008093531,0.017675325,0.034374645,-0.076218283,-0.015484345,-0.017268804,0.042999562
sample-008282,fifties,3032.550885,3042.009757,5845.9375,-455.65836,116.9813,-3.2365782,17.599873,-10.943973,1.8980612,-17.973948,-11.852689,-6.4138246,-15.176025,-10.240043,-10.598964,-6.4273734,-8.6506405,-9.512374,-9.005456,-2.9429188,-7.662141,-10.167469,-3.442184,0.3888811,0.38620183,0.42559475,0.5105501,0.52805495,0.50390655,0.4663928,0.44871524,0.43266952,0.3910415,0.40428945,0.40004128,20.50152687,12.69270254,14.66586365,15.55598486,17.36891515,19.40944298,56.19677081,-0.013137891,0.017062161,-0.004877834,0.026579259,-0.011702511,-0.022624104,0.018417569
sample-008287,fifties,3359.068634,2884.069966,6426.467939,-621.7494,89.80911,14.893912,32.601265,13.190975,-6.685568,-4.440037,-7.966017,0.2668307,1.1636957,-8.501704,-2.0079532,1.1595488,-8.205897,-9.611357,-7.060347,-1.8630322,-1.7150553,-8.309311,-5.756645,0.5220887,0.44325498,0.38669768,0.38845196,0.37850326,0.36728504,0.41527066,0.4739687,0.45317617,0.4424271,0.5062631,0.52886206,14.8763897,13.7180741,14.23270098,17.05028099,18.47273749,19.53023858,52.5033063,-0.021984332,0.030996891,0.125142646,-0.005902231,0.005945517,-0.028001233,0.008774622
sample-008291,twenties,1946.599912,2527.144519,3794.773707,-297.55328,150.89621,8.502,16.639532,12.002114,25.440634,3.4010677,1.9140606,1.3678187,-1.4208611,1.6021762,-4.5735645,-0.09958664,-0.13762972,2.0674033,1.4683998,-3.2397864,1.1419358,6.610707,-1.8860037,0.5272745,0.49284184,0.4767955,0.45020983,0.49170312,0.52947587,0.5961235,0.5487529,0.50163597,0.5440543,0.57737345,0.54804724,13.72528701,11.25837047,14.62951903,14.71360673,18.3089624,20.08120457,52.64476217,-0.034728579,-0.011714554,0.027518932,-0.051867104,-0.008697569,0.020612717,0.088397436
sample-008296,fifties,2636.507212,1691.982863,4341.988986,-640.26373,102.92902,-41.18951,19.144485,24.720022,-23.493025,-3.3571763,-4.2264,-19.516266,-0.10365896,0.6635055,-6.2505774,-1.923162,-9.3408985,-9.324454,-1.5346395,-3.1634557,-6.1503296,-10.774708,-7.633159,0.34073514,0.31162882,0.27261564,0.22522996,0.2882098,0.40853965,0.38938254,0.33901384,0.29986894,0.27503774,0.27835757,0.34500012,13.81254177,14.44544146,15.28594715,17.1545425,20.47928149,24.17604721,43.0903813,0.035562265,0.005839368,0.027461739,0.039708559,0.01894493,0.01225146,0.005189855
sample-008298,twenties,2515.497627,1987.459515,4105.287666,-413.16965,102.33509,-12.917373,10.22802,18.429718,-5.6784577,-2.565488,-5.894956,-6.658589,2.955821,-3.7685447,-3.4552827,3.268168,-7.1336727,-5.1035857,4.496181,-4.7020965,-5.7131987,1.8452346,-0.94589794,0.35327375,0.5466136,0.33987224,0.28940725,0.3397382,0.4917236,0.4027381,0.39550132,0.46392357,0.43284494,0.4250647,0.40759337,15.58587845,10.93504081,13.18091171,16.40344191,19.86127287,25.01303131,44.5904629,-0.017543164,-0.006209316,-0.013905598,0.006855225,-0.017869421,-0.00201124,0.06739389
sample-008301,fourties,2869.354702,2819.949825,5316.733133,-532.70526,118.39232,4.985923,34.431976,5.160531,19.321318,3.7533238,0.22927049,3.3752263,-8.840172,5.123736,-2.2740724,-3.7204785,-0.49324572,-0.24975848,-2.1131518,-3.891506,0.62359744,-2.1490412,-3.4133863,0.49869993,0.49360636,0.48741606,0.5215006,0.5642267,0.5709157,0.5972281,0.59657776,0.57907414,0.5694951,0.55678564,0.54407746,15.04800969,10.47037837,13.1689373,15.09740746,18.41657013,19.24543362,55.29888372,-0.002758643,0.005367332,-0.003391132,-0.01653092,0.001918012,0.005843496,0.00895639
sample-008304,fifties,2577.379717,2660.158558,5475.899175,-547.57544,98.08998,-6.862145,16.483147,24.447739,7.4761486,5.2139826,-0.95390856,0.7255287,-1.1024064,-4.393359,0.5292623,-3.288371,-1.9946808,-1.5218159,-10.105413,-1.965154,1.3914952,-10.164539,-7.1609464,0.39186928,0.3609619,0.36666834,0.40247905,0.4869586,0.54457253,0.5495363,0.5325475,0.5008569,0.53427553,0.59061587,0.51241595,15.3695118,13.43742175,14.22893093,14.63496042,18.06782677,22.04955289,50.24837663,-0.017915936,0.011204485,-0.085996794,-0.061963675,-0.000959155,-0.007191881,0.016312603
sample-008306,thirties,2301.459227,2129.709379,4379.862883,-346.02408,117.666626,-6.7322507,12.840422,7.9500194,-17.981472,1.7666464,4.3889623,-5.767568,-5.757788,-13.638917,-8.573225,3.1049201,-4.2665234,-9.246015,-3.5346847,-3.2216399,-4.0489497,-0.70235944,-0.8877221,0.37674043,0.35609403,0.34370294,0.36678812,0.45995003,0.58159053,0.64636755,0.48756325,0.38902956,0.35749796,0.35327423,0.36548996,16.99086428,12.16371139,15.11488518,15.97463675,18.75897463,21.11916311,46.02507911,-0.053255418,-0.037826259,-0.062727143,-0.095051007,-0.031386243,0.013390076,0.11130256
sample-008308,sixties,1741.535064,1642.435796,3160.4341,-430.79996,108.72504,-1.4477237,12.872369,20.37816,10.272025,9.452496,-4.2783084,2.4681423,6.925243,-14.134431,-10.501488,1.3187639,-8.481507,-11.090529,-6.6008973,-2.488503,5.183361,0.29275173,-6.452009,0.4288902,0.4550549,0.45018065,0.428673,0.34795412,0.35779935,0.35409668,0.36499196,0.3633621,0.34692657,0.36442912,0.39974248,17.30737141,13.54744881,16.48891442,16.21970632,18.02832951,19.48284812,45.03721373,-0.023879668,0.015324968,0.023748241,0.03456215,-0.000881941,0.022448026,0.04963314
sample-008315,thirties,2309.024908,2221.428911,4324.089404,-423.42087,145.79967,-16.838085,21.024426,14.242131,15.726797,6.9990935,3.340127,4.1387396,-7.137483,1.9440035,-7.753931,-6.671692,3.2928371,-2.9959357,-7.4169846,-7.9222374,-0.15175556,-2.272001,-8.728195,0.4012128,0.45283008,0.49254778,0.52479464,0.5493851,0.5423651,0.51306933,0.48030835,0.49169874,0.49735224,0.46445546,0.41240218,17.85575059,13.70275008,14.98938418,15.82798265,18.60808226,20.78282735,52.54301138,0.009129345,0.018963159,-0.042663369,-0.032972592,0.000790576,-0.001281562,0.03793911
sample-008332,twenties,1663.336036,1526.259647,2650.852815,-558.4056,146.46178,19.715982,27.472809,23.139769,-2.3630009,-2.0188057,-12.710583,-11.716486,-3.612567,-12.715697,-5.8776584,-0.68475705,-9.247313,0.11823337,1.513026,-9.362171,0.4490015,5.7390995,-4.5933094,0.39416695,0.48646417,0.4469145,0.40852284,0.38571575,0.44202632,0.5074414,0.4938672,0.53704154,0.49583873,0.38097864,0.32981166,16.79671028,10.87814775,16.21992647,17.78936552,18.68493663,20.62556455,50.92035584,-0.009325915,-0.020608682,-0.070664764,0.020898078,0.000969521,0.008066951,0.0126241
sample-008333,twenties,2031.894092,2092.672506,3726.113219,-450.21097,141.2952,0.08378528,35.959232,11.962137,1.2608196,-3.0714395,-6.9970546,-2.6731527,-9.578128,-4.0185747,-7.0057955,-6.796902,-3.5983388,-4.732406,-2.8039165,-3.6615684,-1.0424247,-0.99465775,-5.5801926,0.50808156,0.55074257,0.56438726,0.5832127,0.56001633,0.45305708,0.3904561,0.3634347,0.3877744,0.44822618,0.501504,0.5112255,17.1573674,10.79588129,14.16609548,15.20206025,17.31444262,17.85969923,50.73525254,-0.00809095,-0.013576226,0.010294777,0.029312839,0.014051069,0.000685005,0.0310182
sample-008339,teens,1419.387932,1704.141119,2754.095699,-311.83386,134.4144,12.055005,15.202389,26.038103,19.476276,0.45740685,-3.5169923,11.303618,2.3656728,-3.612598,4.8390393,0.991736,-5.2825794,-6.2554727,-5.3153195,-1.5977755,-3.176203,-6.4670258,-2.894399,0.61537486,0.68405217,0.61105937,0.4998575,0.44559446,0.43088508,0.42022282,0.38368127,0.41836193,0.460121,0.4802919,0.5076572,18.15107541,11.99062643,14.26249794,16.21391616,19.10501691,23.71571347,49.15882418,-0.040162524,-0.019924972,-0.062234728,0.036203774,0.035701748,0.010580059,0.16363339
sample-008340,seventies,2577.107841,2738.129982,5356.450768,-646.75366,98.86688,37.517612,16.99873,15.1329,3.6678793,-9.168251,-6.592902,0.56563544,-3.1702602,-7.4667773,-5.4730783,-3.0788841,-3.0976167,-3.7002015,-1.7530798,0.69856024,0.73145485,0.033546917,-1.6734166,0.49400207,0.39924085,0.381681,0.4070467,0.4609018,0.49838367,0.50309426,0.4667853,0.44308177,0.44913018,0.4847752,0.50169754,15.16415713,9.816354706,14.6513833,15.92871378,17.66073094,17.86222696,52.56369679,-0.017685088,-0.031275183,0.017620111,-0.025998833,-0.012439059,0.013238713,0.005833346
sample-008345,fourties,3620.948602,2773.050136,6420.255962,-552.9198,86.381615,-39.50024,24.10171,5.778798,14.7735405,0.36912194,0.8674212,11.2181015,0.42818445,3.2593746,-1.8481867,0.8714042,-0.5447524,-0.915025,3.4841642,3.4488842,-4.088129,-1.4764719,3.730088,0.56815535,0.48766553,0.45137033,0.55160046,0.56727046,0.44062284,0.42927998,0.4517823,0.48949945,0.48640537,0.46809256,0.5028359,13.75733048,9.281776102,11.02627444,14.82619047,15.95654919,19.17622372,55.42063152,-0.018093176,0.04416235,0.084191739,0.026998178,0.012187945,-0.023158744,0.006670083
sample-008351,fifties,4711.143751,4359.52863,9347.36772,-615.824,68.8471,40.130466,31.49423,9.603567,17.349968,-2.6245406,9.976776,2.9364436,3.9299903,4.257809,-4.159,1.0999249,-1.9538543,-1.3383186,-0.1901324,0.45100734,-1.8491608,1.0357871,-2.8672788,0.606484,0.63388056,0.6721699,0.68348974,0.67763513,0.69946516,0.6586131,0.58640414,0.5941273,0.6185334,0.62056774,0.5894699,15.14711881,10.73077132,13.4129399,15.36036502,15.34395462,15.50648615,55.57914409,-0.034583847,0.07743387,0.137590388,0.14458009,0.016745052,-0.055105452,0.009755162
sample-008355,sixties,2569.165234,2545.080514,4609.116084,-433.42416,125.56688,-2.171267,36.52747,1.2051202,32.03267,7.5781336,2.9578102,2.0434282,-7.9706745,-1.1963308,-5.1983,3.911923,-6.1792583,-5.5445347,-3.0414083,-5.8655553,-8.396162,0.4287135,4.348837,0.5333918,0.51660854,0.46238273,0.41212362,0.39661485,0.4360111,0.49981532,0.5082564,0.5105986,0.5210822,0.52982837,0.531482,15.93329449,11.8785499,14.82332419,16.85058809,19.26596649,21.85237775,53.35697164,0.009782667,0.014038933,-0.006896755,0.013664179,0.00797947,0.01385011,0.036434762
sample-008356,twenties,4649.784791,3533.134531,8507.971398,-483.41382,57.207436,-2.3351653,20.813885,5.645986,5.169864,-12.625167,6.7559867,-6.6086607,-6.7220554,2.2876246,-3.0231073,-5.32839,-5.638693,1.0084765,-4.7973123,-3.6008184,-0.6219757,-0.3959527,-4.781962,0.5618707,0.46105492,0.43107307,0.4143092,0.40916368,0.44065553,0.38513827,0.37443057,0.36457855,0.45386985,0.5787347,0.5820995,13.54543837,9.773421448,12.78134076,15.20889831,17.19555642,21.69488266,47.26137141,0.028619662,-0.032446093,0.088613538,-0.006062217,-0.034785377,-0.009057775,0.033860706
sample-008358,seventies,1696.430824,1669.892948,3017.391124,-421.9211,113.93565,-5.868383,18.81351,27.509869,7.603386,14.430126,3.6118646,-6.8666077,2.2289977,1.4677379,-1.3504455,-1.7413443,-4.171071,-1.2032472,-1.028225,-3.7737668,-1.844354,-0.80578125,-1.7018884,0.5921665,0.52708024,0.48818317,0.47070065,0.46945783,0.47349092,0.43467087,0.4096198,0.5178887,0.61073697,0.6085127,0.5997776,14.35699786,10.10831056,12.22641008,14.26824252,18.84659981,20.36577214,44.0068126,0.008837704,-0.002938667,0.001520749,-0.02231793,-0.011175094,-0.012554445,0.04828161
sample-008362,thirties,1705.420776,1862.445922,3292.305425,-445.60757,99.9172,17.937576,9.940389,20.033792,13.820488,7.7427444,-0.23468679,-2.3736305,0.8179972,-4.4862356,-7.1704493,-6.07767,-11.145465,-8.94575,-0.70533204,-1.9042839,-3.7676373,-1.3249038,-3.476693,0.49304703,0.6289479,0.7132871,0.5984649,0.49218157,0.4210711,0.36219168,0.3350988,0.35033557,0.37154195,0.3500448,0.3825723,16.1752869,10.71435307,15.01191538,15.5327267,17.99182342,19.30930413,45.63189492,0.019637738,-0.005726288,-0.077053451,-0.052583053,-0.027058317,-0.027563411,0.04330674
sample-008376,fifties,2096.301454,1523.577531,3426.859841,-408.92206,73.06419,0.9352977,17.00522,14.522501,-2.750695,-0.70057714,-16.936407,-23.046003,-5.194126,-2.0642557,-2.352009,0.15809894,-6.128164,-5.3567834,-0.8070813,-1.5471797,0.31089005,-0.1196096,-2.6580365,0.3948075,0.34937623,0.30470753,0.2727104,0.30190456,0.32456508,0.38588536,0.41491374,0.3666755,0.3595669,0.34340265,0.4008325,12.61726583,13.50666446,16.50795612,17.89499415,19.52894793,21.39890438,50.50958765,0.025518439,-0.00894751,0.06657474,-0.003862158,-0.010241425,0.005605491,0.08376414
sample-008380,sixties,1880.429594,1704.699993,3542.02239,-277.74814,132.63554,-18.085426,22.533817,9.321999,-18.281258,2.0232203,-13.874893,-22.658098,2.3551042,-1.110409,-0.4030848,6.150625,-12.873773,-6.5311413,3.9703753,-9.523951,-3.3488517,3.087719,-10.276039,0.38270295,0.41625336,0.3537813,0.28980598,0.27330127,0.35432592,0.47800812,0.47306383,0.4445685,0.403359,0.383867,0.37142956,14.28814918,13.57852171,15.27205456,17.95959439,19.05703851,21.10895194,53.27111764,0.056461409,0.027385783,0.039655366,-0.046772378,0.021467609,0.012573307,0.16792475
sample-008387,thirties,2525.320559,2659.237036,4980.623351,-456.0476,110.790565,14.718644,46.775906,21.166132,10.682343,-3.0227222,0.55422163,1.3111155,-13.191443,-1.3397312,-1.1788021,-3.9444196,-5.6180816,-8.3593445,-7.4645243,-5.7469196,-2.5559542,-3.6099715,-6.246743,0.4279267,0.48403782,0.48245755,0.48954156,0.5265329,0.52800906,0.53624934,0.51119447,0.52310085,0.4501377,0.43269175,0.43471327,15.5998284,9.75630842,13.4736702,15.02907319,18.39259514,20.40849146,53.88689821,0.003296445,0.032393347,0.092806478,-0.041928758,0.004308317,0.010016606,0.02203899
sample-008392,thirties,2351.006315,2261.741608,4536.900112,-384.83627,107.67197,-15.647513,-2.3456502,-1.5773783,-3.8947573,-1.0451124,-6.0381966,-7.747764,-18.363506,-14.821556,-9.490614,-10.382073,-6.578315,-12.342699,-10.4870825,-2.0630379,-4.938584,-9.805087,-9.513903,0.48034927,0.39084852,0.30495483,0.29096144,0.3638998,0.5077125,0.4028486,0.42244172,0.4117027,0.42202467,0.5185506,0.5548482,14.61745109,13.16032499,13.71092647,14.12460299,17.80295547,18.17027888,55.74907649,0.014912568,-0.00490159,0.03738088,0.048269615,-0.007330614,-0.024501862,0.037561815
sample-008394,twenties,3728.216328,3398.179384,7412.670379,-420.02704,62.09424,-1.2477556,22.252485,3.1130786,6.5099416,5.5432754,1.5177432,2.216272,-3.1341293,-0.021752622,-2.0128114,-2.4502127,-2.5838695,-1.7769581,-1.788994,-2.145536,1.9500492,0.8789754,-1.9386395,0.5940656,0.5813316,0.59035593,0.6292983,0.648556,0.66024303,0.6918315,0.62960696,0.59272116,0.60821694,0.63727355,0.61066836,12.38576305,10.30933421,12.7611782,13.81879548,16.02539013,17.09176845,46.14080605,-0.003112187,0.018984286,0.017879297,-0.039059636,-0.014242616,-0.005587923,0.07174072
sample-008395,twenties,1296.582936,2144.423884,2219.238281,-448.82266,161.1926,25.914423,28.320618,24.423132,31.80889,11.920546,2.0952055,4.4231343,5.916614,4.4699,6.5920014,1.6217874,-2.5379598,6.2276115,4.910289,3.0884435,2.1032586,5.891224,-0.7156327,0.56012654,0.55631423,0.5558577,0.5764162,0.6035044,0.657921,0.70682716,0.6767468,0.6623058,0.64403296,0.62471837,0.5998074,14.11410901,10.49562844,12.89055848,13.85052726,17.879256,18.07956156,50.08431868,0.000885586,-0.001317323,-0.011096572,-0.019934235,0.01538692,0.013356816,0.042328577
sample-008397,fourties,2994.413084,3205.728936,5942.740385,-462.71124,134.18822,-14.701573,29.996923,-6.308624,31.816828,0.025524903,7.8704786,-1.5352976,4.211013,4.138786,-5.30666,4.593001,-4.1930957,5.4220133,-2.5210626,2.26588,2.7551296,0.21852458,-2.4345522,0.508854,0.6316853,0.6627693,0.6974803,0.7421523,0.6994546,0.5746605,0.46466783,0.4188045,0.44432062,0.5021287,0.48444998,14.88810501,10.83487063,12.30768422,12.86002721,17.87181719,15.42742277,54.92571576,-0.085661146,0.01808098,0.056562694,-0.046348139,0.020221832,0.024516273,0.014213843
sample-008404,fourties,2946.227186,2309.159899,5126.141373,-612.27856,133.13689,-52.3614,17.19177,22.531525,-20.05657,7.494496,-5.0135736,-17.288471,6.291984,-4.1428676,-8.377846,3.8225126,-6.4283924,-7.4572897,0.80576897,-3.894338,-4.7807074,-3.1556683,-6.109417,0.50967747,0.44396877,0.43870336,0.46741742,0.52633864,0.5568952,0.6039719,0.53102064,0.49077648,0.48658165,0.48691484,0.4999192,12.99187104,9.347966377,11.72111775,13.38434856,16.41704654,17.33671615,51.03120361,0.011313116,-0.004905468,-0.00941586,-0.004933566,0.000296141,0.009728621,0.005027148
sample-008409,twenties,2252.361147,1654.249482,3883.936601,-440.07013,95.96204,-17.676315,14.028362,35.594204,8.420768,-1.0371664,-10.532798,-13.19608,-3.8123577,-9.219277,-12.071419,-5.5249796,-2.905532,1.2572132,0.64632934,-1.7425581,2.8037267,-1.224777,-7.9188995,0.5141396,0.553558,0.48305085,0.44285706,0.4259747,0.39163476,0.42315963,0.4100139,0.4053168,0.4385323,0.443419,0.48160112,13.53809752,10.35383825,17.88015598,17.25600118,22.04220123,23.95510305,46.01886061,0.002105385,-0.025450439,-0.035046665,0.022532361,0.010567551,-0.003872061,0.033524606
sample-008416,teens,1992.425352,2027.907947,3430.045114,-452.05573,169.89783,8.026044,32.98368,17.481228,16.59587,-14.027245,6.1465445,10.678288,-16.546661,2.302883,-4.575872,2.0905955,0.45106003,-8.817706,-1.7550694,-7.00617,4.366509,5.046466,-4.264792,0.5232538,0.46302807,0.4684653,0.5258228,0.46739537,0.43088,0.44685614,0.5235905,0.6886866,0.7856932,0.7236443,0.611429,17.08605328,10.45580518,13.61747618,14.94550021,17.76856407,25.5858794,52.23806451,-0.063805261,-0.065829673,-0.07969898,0.17224129,-0.053539768,0.013863788,0.0284602
sample-008417,fifties,3446.499108,2956.365936,6231.158088,-455.67047,122.25408,-19.235367,39.989216,12.765949,50.094936,-17.467447,-3.933367,9.857891,-27.47843,-4.227477,-15.511697,2.3156033,-2.356929,-10.372116,4.2337894,-7.895167,-1.1151886,-0.22633818,-2.468569,0.4287908,0.44835016,0.46077567,0.4713389,0.41242027,0.34921327,0.37551865,0.4694544,0.4926199,0.51665944,0.5434544,0.5066576,13.55190451,10.93407028,17.23535877,17.11882185,18.93603568,25.97104751,58.38210146,-0.021676976,-0.008748171,0.007967731,0.000218133,0.00889731,-0.019633564,0.013859698
sample-008418,sixties,2580.99319,2521.035699,5339.557927,-499.16458,111.47469,5.786233,-7.3685637,5.084905,0.8644714,-5.928129,-3.1017249,-3.5450366,-9.598219,-6.796499,-3.4667616,-5.9050007,-6.036042,-1.3571659,-0.21982983,-3.8268785,-4.6872263,-3.7908695,-3.4505699,0.48503977,0.61669016,0.51698256,0.33978522,0.33170775,0.3479973,0.44543856,0.52491593,0.51915324,0.47555965,0.45554546,0.49375507,16.16176987,10.44013123,13.6714131,16.10209742,19.62883722,21.0586701,48.21579512,0.006777358,-0.018955648,0.026185765,0.019945057,0.008060282,-0.014231585,0.030374246
sample-008420,fifties,2150.695209,1787.82831,3900.072419,-387.3924,145.14388,-22.13984,11.082923,25.785002,0.4848343,16.167402,1.7763689,-18.317219,6.4269633,11.052937,-3.791429,-6.912188,-11.684687,1.0538057,11.249967,-6.638519,-5.0762467,9.366845,-4.04711,0.4379005,0.34193054,0.31534633,0.31552458,0.32848883,0.37400162,0.4502126,0.45307952,0.5017278,0.5087452,0.486253,0.5073101,16.88684821,13.68076637,16.07863755,19.08908365,25.03355143,24.40741981,45.4491952,-0.005391311,0.005619591,0.070881939,-0.084211813,0.018759031,-0.012095501,0.052286867
sample-008422,thirties,2323.725789,2626.695891,4226.184856,-357.62207,143.92044,-3.488884,40.451,4.620732,14.674371,-7.961754,-10.36881,-4.8245077,-8.771922,-7.471083,-9.969825,-11.279051,-8.26045,1.5997082,-13.764846,-8.601633,2.0662148,-7.5306015,-10.723485,0.5214067,0.5194449,0.49199378,0.5004579,0.4644198,0.42115545,0.39520973,0.38476494,0.426766,0.45342872,0.5159027,0.51391995,21.87777828,11.40908567,14.78525903,13.8401001,17.33783063,19.14813596,55.00632844,0.011757706,-0.027056531,0.011173384,-0.003513966,-0.01818444,-0.007196989,0.045286737
sample-008424,fourties,3175.913369,3364.448092,6526.226711,-388.7437,114.179146,-19.062426,43.490585,0.7374508,23.822191,-4.2852707,5.503562,-5.176735,-3.5811033,-2.317438,-4.7749057,3.4926748,-11.872546,-0.1478264,-9.29195,-4.5187273,-5.2128534,-6.406652,-3.9264448,0.41217756,0.3643592,0.38241833,0.49365154,0.5801877,0.56262076,0.5448108,0.48433807,0.418881,0.39163244,0.4197938,0.43052098,17.49286579,13.93412534,14.4018147,14.37033875,16.5408926,16.3107854,56.86279943,0.023545546,0.030232129,-0.014689686,0.048162933,0.000499398,-0.029108311,0.023943646
sample-008430,fourties,3089.489784,3389.981817,6515.133929,-402.01822,125.60332,-25.972443,51.26545,0.5496796,29.571321,-4.63338,11.075297,-2.1393838,-3.133406,2.7274818,-6.6722946,3.5930095,-9.36,3.3870444,-5.3987093,-0.87597007,-1.5108302,-3.4338543,-0.3629894,0.6426052,0.5242011,0.48393282,0.5635083,0.63587666,0.6549432,0.62230146,0.51261145,0.46550888,0.46527553,0.539392,0.68708456,15.88225641,12.65572257,13.38711358,13.86292777,14.89508662,15.53306829,56.37923453,-0.01731461,0.060650936,-0.076238675,0.034276743,-0.017603523,-0.005112836,0.016726095
sample-008431,thirties,3935.494957,3887.682518,8528.236607,-458.54868,95.63279,-3.8683798,23.56295,-3.7290008,31.212305,0.73682153,14.607744,0.050961412,-3.6599212,11.815723,-0.35038975,0.37526178,-6.1604886,-6.4921184,-6.641578,0.8493034,0.83148926,-4.0555243,-9.730616,0.3923179,0.39322886,0.43036574,0.46990183,0.5161222,0.56151354,0.6049821,0.5700221,0.59156096,0.536725,0.48437008,0.4274143,13.50667741,12.48487344,12.62574545,14.16193814,17.80742214,20.59753343,57.17251461,0.029783764,0.004075561,-0.074603391,0.067313417,0.002562234,-0.002472816,0.017026251
sample-008433,thirties,4518.126889,3253.776461,7570.511545,-576.84216,71.6901,-2.5376256,19.677658,-21.008474,22.949202,-11.538356,-14.340726,-19.971182,-6.9134316,10.221743,-7.9682508,3.3209195,-0.8714669,-4.735348,-7.927085,-0.79245996,-1.71095,-8.283532,1.7585423,0.4500731,0.43068686,0.4694014,0.37743008,0.34301797,0.34765276,0.31865355,0.3544606,0.36024183,0.43359822,0.4928801,0.4980807,14.38810015,11.60003948,13.82041601,17.57276927,21.8690113,23.93835214,57.26662666,-0.015705929,0.012702932,-0.003653414,-0.017715195,0.002061412,0.000951087,0.00720538
sample-008435,fourties,1784.633397,2141.815716,3742.486769,-384.82504,139.5604,30.145988,18.342817,22.662704,12.246608,5.704119,8.643719,-2.1096463,-19.337751,-13.004158,-1.19297,-1.1542641,-3.9682877,-2.4922223,-1.533842,-0.43912482,0.45868266,-4.1176,-3.9421067,0.5216959,0.50239575,0.4617231,0.43974754,0.43996343,0.47019768,0.51670766,0.52559626,0.5402631,0.5672477,0.58074594,0.53968406,15.27563126,9.756048376,14.97319309,14.67936805,18.71460357,23.82838925,47.62144827,-0.020001163,0.004184374,-0.014065758,-0.023882975,-0.002405306,0.004920296,0.07967118
sample-008444,fifties,2445.126257,2026.253256,4363.42244,-513.79626,130.07303,-29.474052,34.74076,30.269032,1.051549,7.4207463,3.0326715,4.326762,-6.6820803,-2.2289174,6.8575315,-1.5703493,4.242076,-1.2482786,-8.277995,2.96288,-0.11980622,-2.134445,0.9661522,0.46332234,0.48482582,0.51721334,0.53729254,0.53019696,0.5465158,0.5917885,0.58042896,0.56988215,0.55687964,0.534579,0.49025592,15.17322137,10.60040845,12.96262657,14.9866464,17.22266374,21.3960102,52.52189242,0.017260494,0.018962832,0.011183602,-0.015824506,0.007532293,0.013779655,0.012536658
sample-008448,twenties,3097.609468,2994.507667,6044.28392,-570.26575,91.0253,15.140865,25.375874,24.52303,9.623042,-2.9373972,4.3608165,8.070249,-3.2250159,1.5903251,1.5747557,-4.8348627,-4.2617173,-2.3058262,-1.6455126,-2.7378376,1.5466925,2.2547681,-3.051968,0.53839785,0.5103909,0.4871733,0.47486863,0.4733671,0.45731845,0.46000472,0.4566622,0.4730241,0.48576757,0.6021794,0.645402,13.47099014,10.1020892,12.87141185,15.77805773,16.95121274,20.03317326,51.66525541,-0.000700988,0.005701915,-0.000773487,0.005044134,-0.003731839,-0.000879223,0.010319269
